amfi_code,level_1,mean,std,Rolling_Sharpe,date
101208,35154,0.00022549710960867688,0.000330832277707947,10.82015232954583,2024-07-05
101208,35155,0.00022318902745426002,0.00033170430947974933,10.68124793907852,2024-07-08
101208,35156,0.00022531733902006037,0.00033239573867846825,10.760673060755918,2024-07-09
101208,35157,0.00022283857368932865,0.00033272568673830167,10.631739093075002,2024-07-10
101208,35158,0.00022084916534745623,0.0003306257375212005,10.603747424135463,2024-07-11
101208,35159,0.00021460740343062716,0.0003287667870828105,10.362320793329975,2024-07-12
101208,35160,0.00020921213492669882,0.000328090120569005,10.122644582768226,2024-07-15
101208,35161,0.00020200841778983403,0.00031982197618405153,10.026778820964378,2024-07-16
101208,35162,0.0002070448599130908,0.00031083324024451265,10.573950375448915,2024-07-17
101208,35163,0.0002100450224294047,0.0003112176838607378,10.713919978734811,2024-07-18
101208,35164,0.0002131540908928457,0.00031305998540742956,10.808523766547337,2024-07-19
101208,35165,0.00021744426345579048,0.00031338905433184666,11.014490209586803,2024-07-22
101208,35166,0.00022294958988674384,0.0003132592776840325,11.29803734666976,2024-07-23
101208,35167,0.0002222225869318664,0.00031451931706639704,11.216081216385792,2024-07-24
101208,35168,0.00022169542744285224,0.0003146648650634758,11.184298590736448,2024-07-25
101208,35169,0.00021777188517160386,0.0003128502681374151,11.050083238912942,2024-07-26
101208,35170,0.00022015648907771759,0.0003158415852823049,11.065281079363594,2024-07-29
101208,35171,0.00022075261815405448,0.0003155122486226817,11.106824501140023,2024-07-30
101208,35172,0.00021192853021653808,0.00032350419034633,10.399435990095668,2024-07-31
101208,35173,0.00020366231873720158,0.00032075357924134744,10.079510534308861,2024-08-01
101208,35174,0.00020666332703502945,0.0003179907172750999,10.31690056497221,2024-08-02
101208,35175,0.0001996730489750107,0.000324805331737891,9.758803433735697,2024-08-05
101208,35176,0.00020206379422010992,0.00032669634492257,9.818485393889222,2024-08-06
101208,35177,0.00019653666951987683,0.0003298774057593287,9.45782539772706,2024-08-07
101208,35178,0.00019511678510857332,0.0003287158454039476,9.422676099669085,2024-08-08
101208,35179,0.00019653878827930891,0.00032719944964449196,9.535335539164427,2024-08-09
101208,35180,0.00020533236163898177,0.00033087813644117016,9.851210554800419,2024-08-12
101208,35181,0.00020197940921756877,0.00032966318844196944,9.726059301998813,2024-08-13
101208,35182,0.00020626153806525303,0.00032583363599510655,10.048994477044191,2024-08-14
101208,35183,0.00020526830798459504,0.0003250204765480456,10.025624860407305,2024-08-15
101208,35184,0.0002001658991229073,0.00032553699663574856,9.760903286100383,2024-08-16
101208,35185,0.00019958659016354618,0.000325058730724973,9.7469736884482,2024-08-19
101208,35186,0.00019954359797375772,0.00032507094267882373,9.744508043745379,2024-08-20
101208,35187,0.00019567482913574773,0.0003245037629797983,9.572282262140803,2024-08-21
101208,35188,0.0001994730764587893,0.00032286416989991094,9.807644255970594,2024-08-22
101208,35189,0.00019711039360833268,0.00032417330434967185,9.652338585249671,2024-08-23
101208,35190,0.00019631281250849847,0.0003240811419994864,9.616015505288985,2024-08-26
101208,35191,0.00020064708966244485,0.00032369310291121986,9.840104020034845,2024-08-27
101208,35192,0.0001918055132660807,0.000330996473163129,9.19894432729585,2024-08-28
101208,35193,0.00019963080010852513,0.0003322810864161171,9.537228678515326,2024-08-29
101208,35194,0.00020154809221892216,0.00033361114431095694,9.590437339834395,2024-08-30
101208,35195,0.00018895945851936534,0.0003318843286591166,9.038204433493966,2024-09-02
101208,35196,0.00018632289164176338,0.0003354339250334433,8.81778492965597,2024-09-03
101208,35197,0.0001893455013601793,0.0003372436916435956,8.91274388605555,2024-09-04
101208,35198,0.0001976873120496387,0.0003354916576571545,9.353999476863223,2024-09-05
101208,35199,0.0002027827746436,0.0003358697110971315,9.584302022151629,2024-09-06
101208,35200,0.00019533066279117106,0.0003371058039264465,9.198234224711538,2024-09-09
101208,35201,0.00020324157646795207,0.00034366479280688956,9.388101638419654,2024-09-10
101208,35202,0.0001979991682810526,0.00034280909960017583,9.16877456894131,2024-09-11
101208,35203,0.00019759438327897,0.00034262524832577573,9.154940002359508,2024-09-12
101208,35204,0.00019870117174279888,0.0003429166758910928,9.198395807654613,2024-09-13
101208,35205,0.00020788014947102548,0.0003467838318248765,9.516000358719399,2024-09-16
101208,35206,0.0002059157832424447,0.0003457586558569179,9.454027153114115,2024-09-17
101208,35207,0.00020630792293216714,0.0003459482372190693,9.466840391531951,2024-09-18
101208,35208,0.00021138654123111284,0.0003429086769739724,9.785862933635997,2024-09-19
101208,35209,0.00021057659868180102,0.0003436085337504127,9.72851237355908,2024-09-20
101208,35210,0.00021214801410723603,0.0003401012573244876,9.902184264995757,2024-09-23
101208,35211,0.00021704409161952634,0.00033766766578579866,10.203725404826772,2024-09-24
101208,35212,0.00021319713827026762,0.00034029461544957205,9.945498679405956,2024-09-25
101208,35213,0.00021812062326391274,0.00033928688899646233,10.205397444227325,2024-09-26
101208,35214,0.00022155077833767824,0.00033857713809470565,10.387616817004314,2024-09-27
101208,35215,0.00021711730063729532,0.00033488472401215066,10.291990197709106,2024-09-30
101208,35216,0.0002098304921247444,0.0003339878132440986,9.973285448615334,2024-10-01
101208,35217,0.00021589131734457053,0.00033579643268171356,10.206089409888444,2024-10-02
101208,35218,0.00021477430175347804,0.0003349791936829588,10.178054061203401,2024-10-03
101208,35219,0.00020638467853285972,0.00033364241828312373,9.819660281000504,2024-10-04
101208,35220,0.00021146198554637704,0.0003408333257269294,9.848963407079957,2024-10-07
101208,35221,0.00020967755162940951,0.0003405086102070353,9.775165276208838,2024-10-08
101208,35222,0.00020116262115527948,0.0003401181433859991,9.388965787480762,2024-10-09
101208,35223,0.00019581673811524226,0.0003391426449372852,9.16574307591306,2024-10-10
101208,35224,0.0001947795414786291,0.00034027234354469163,9.08692528814863,2024-10-11
101208,35225,0.00020020198171659552,0.0003441948770315085,9.233455073578968,2024-10-14
101208,35226,0.00020591874723695995,0.00034650791599577567,9.433720333504994,2024-10-15
101208,35227,0.00020447068397303728,0.00034502225289457725,9.407716325379768,2024-10-16
101208,35228,0.00020843268010072054,0.00034556711845031555,9.57488731772045,2024-10-17
101208,35229,0.00021543417662186112,0.00034810493615868027,9.824369539860603,2024-10-18
101208,35230,0.0002109924596526036,0.0003459268155132159,9.682399022852714,2024-10-21
101208,35231,0.00021156299772592997,0.00034618401794277956,9.701367762713767,2024-10-22
101208,35232,0.00020132762427705158,0.0003384341670237847,9.44342287722552,2024-10-23
101208,35233,0.00020380557916302013,0.0003376594373004352,9.581586984516552,2024-10-24
101208,35234,0.00020719902916627422,0.00033808273558646844,9.728928076443102,2024-10-25
101208,35235,0.00019249151074240102,0.000348912751863853,8.757799722623538,2024-10-28
101208,35236,0.0001947968761310722,0.00034734033264336827,8.902808720648776,2024-10-29
101208,35237,0.00019075601393622065,0.0003438052072492522,8.807771900894771,2024-10-30
101208,35238,0.00019470974831157104,0.0003422065384716408,9.032327216887829,2024-10-31
101208,35239,0.00019098967415530138,0.00034121355330119115,8.885541196837744,2024-11-01
101208,35240,0.00019950520626753373,0.000337794720405655,9.375655612603868,2024-11-04
101208,35241,0.00019686796767687747,0.00033814575820199455,9.242115347368822,2024-11-05
101208,35242,0.00019738376555271416,0.00033760931518656055,9.281053566997336,2024-11-06
101208,35243,0.00019478363386461102,0.0003332829061517039,9.277686526832724,2024-11-07
101208,35244,0.00020218298920391027,0.00033451584003076285,9.594629217773553,2024-11-08
101208,35245,0.00020299098819172764,0.00033410152993022693,9.644918535776586,2024-11-11
101208,35246,0.00020087501912002074,0.0003332707925702906,9.56817141576835,2024-11-12
101208,35247,0.00020594004767736281,0.00033470126919939305,9.767506752150824,2024-11-13
101208,35248,0.00020364351788658574,0.00033351684876643345,9.692885497648042,2024-11-14
101208,35249,0.00020798851926778647,0.000333828387865997,9.890457208690485,2024-11-15
101208,35250,0.00021240814399825996,0.00033380885151691053,10.101214325092092,2024-11-18
101208,35251,0.00021139179534495313,0.0003338350211510845,10.052093116301686,2024-11-19
101208,35252,0.00021745446547146103,0.00033260302873463295,10.378686675947163,2024-11-20
101208,35253,0.00021268927161561196,0.000333276631371647,10.130735843861826,2024-11-21
101208,35254,0.00021099883676884608,0.0003320098912877553,10.088562967488915,2024-11-22
101208,35255,0.0002088035131154779,0.00033118358282933355,10.008506409537592,2024-11-25
101208,35256,0.00020528912014640627,0.0003301578561133432,9.870623074100456,2024-11-26
101208,35257,0.00020766086015460642,0.00032688822409990167,10.084529557900629,2024-11-27
101208,35258,0.00020973930146367517,0.0003268700485311111,10.18603021579336,2024-11-28
101208,35259,0.0002106660577445919,0.00032692214775044946,10.229407869301443,2024-11-29
101208,35260,0.0002026366149795616,0.0003232194274806951,9.952237597795143,2024-12-02
101208,35261,0.00019908226133549996,0.00032638417438080844,9.682862012608796,2024-12-03
101208,35262,0.0002013825096732807,0.0003223422598022928,9.917558547619953,2024-12-04
101208,35263,0.0002040052487129339,0.0003211646989065748,10.083558175924793,2024-12-05
101208,35264,0.00020739568010017404,0.0003211253675949292,10.252395753916126,2024-12-06
101208,35265,0.00022141869785402432,0.00032092191757798007,10.952548480877487,2024-12-09
101208,35266,0.0002178691313244515,0.00031885868421707676,10.846702348863921,2024-12-10
101208,35267,0.00021767308495014787,0.0003191463329094069,10.827174693944656,2024-12-11
101208,35268,0.00021538748323966577,0.0003185741083131473,10.732731279117521,2024-12-12
101208,35269,0.00022359310847467094,0.00032023000310000264,11.084003762891566,2024-12-13
101208,35270,0.000215927126831281,0.0003161359967631551,10.842602261512303,2024-12-16
101208,35271,0.00022080664001641325,0.0003188144045569179,10.994474194986921,2024-12-17
101208,35272,0.0002231016013277724,0.0003187291041071931,11.111718633922683,2024-12-18
101208,35273,0.00022351595414378626,0.000319018024657801,11.122273658752302,2024-12-19
101208,35274,0.00023354963632005795,0.00032417738060813473,11.436595397247393,2024-12-20
101208,35275,0.0002251066981860629,0.00032862096276101887,10.874102556049925,2024-12-23
101208,35276,0.0002299303684309923,0.00033004090954376016,11.059330334002777,2024-12-24
101208,35277,0.0002316795360749493,0.0003296038746553031,11.158238421041046,2024-12-25
101208,35278,0.000228663617403725,0.000330855874637977,10.971310082385362,2024-12-26
101208,35279,0.00023212669240175608,0.0003291595533444852,11.19486573331728,2024-12-27
101208,35280,0.00023871518039736663,0.0003343592607031888,11.333575750450203,2024-12-30
101208,35281,0.00024220266568021097,0.00033731350457720456,11.398441122064622,2024-12-31
101208,35282,0.00024327738617588117,0.0003351692273696784,11.522265366872997,2025-01-01
101208,35283,0.00023676371514226918,0.000333819187022676,11.259111532872376,2025-01-02
101208,35284,0.00023720587735010204,0.00033421834768144055,11.26666621407828,2025-01-03
101208,35285,0.00024362103972322475,0.0003287814065361665,11.762721475791325,2025-01-06
101208,35286,0.00025059310379165075,0.0003220962187350041,12.350477795195282,2025-01-07
101208,35287,0.00024216027648446857,0.00032480802924379776,11.83522224782774,2025-01-08
101208,35288,0.0002368729423226955,0.00032445245673946925,11.58949888690599,2025-01-09
101208,35289,0.0002299384063763954,0.0003264197790353525,11.182407670251436,2025-01-10
101208,35290,0.0002291471781316106,0.0003275371555074179,11.105911560401207,2025-01-13
101208,35291,0.00021833977090410177,0.0003233637410106463,10.718692206892495,2025-01-14
101208,35292,0.00021773425204547862,0.0003237898445418909,10.674899645997938,2025-01-15
101208,35293,0.000214229944641965,0.0003242291132028554,10.488863593525974,2025-01-16
101208,35294,0.00021040326047217322,0.0003247932945957075,10.283611974307192,2025-01-17
101208,35295,0.0002083969310005244,0.00032190490989229034,10.276943963376555,2025-01-20
101208,35296,0.00020478680401293155,0.00032271860906259777,10.073449872254098,2025-01-21
101208,35297,0.00020832188185272068,0.00032648094411802067,10.129250762691404,2025-01-22
101208,35298,0.0002069012917831471,0.00032664812107640267,10.055028552296745,2025-01-23
101208,35299,0.0002126246702640882,0.00032538795267848185,10.373192900692596,2025-01-24
101208,35300,0.00022238826421070815,0.0003176934533579476,11.112297758391444,2025-01-27
101208,35301,0.00021913178632172582,0.00031871750178265264,10.914396750361096,2025-01-28
101208,35302,0.00022292539082227058,0.0003158493682472015,11.204172703793295,2025-01-29
101208,35303,0.00021993666478016137,0.0003157295702114073,11.05815433385583,2025-01-30
101208,35304,0.0002207211724444491,0.0003160304833626676,11.087031703289146,2025-01-31
101208,35305,0.00021983523223721374,0.00031592554375725954,11.046198043866125,2025-02-03
101208,35306,0.00022089947188813505,0.00031508574374780417,11.129257587026236,2025-02-04
101208,35307,0.0002176891734468938,0.0003128039360174885,11.047522420296252,2025-02-05
101208,35308,0.00021721463332082802,0.0003125446989361022,11.03258323396145,2025-02-06
101208,35309,0.0002278290999749608,0.0003173451077815822,11.39666171325932,2025-02-07
101208,35310,0.00022082552953435445,0.000308972103648433,11.345673490578518,2025-02-10
101208,35311,0.00022159712478015713,0.00030898494277913785,11.384843768927432,2025-02-11
101208,35312,0.0002277675077366956,0.00030676906900375305,11.786380892362473,2025-02-12
101208,35313,0.00022709751238298006,0.00030729507978253677,11.731594431358452,2025-02-13
101208,35314,0.00022633925821843932,0.00030848576684118576,11.647293720720324,2025-02-14
101208,35315,0.00022048722849523392,0.00030463342611497724,11.489632926442328,2025-02-17
101208,35316,0.0002204567712745822,0.0003045953430859145,11.489482125173666,2025-02-18
101208,35317,0.0002221897646304057,0.0003065881082115954,11.504533515767891,2025-02-19
101208,35318,0.00021368291223950885,0.0003112951377779146,10.896768563339062,2025-02-20
101208,35319,0.0002116437774151689,0.00030898872098992976,10.87334449841802,2025-02-21
101208,35320,0.00020484531098220708,0.0003163015172256544,10.280755303047602,2025-02-24
101208,35321,0.00020497489441285464,0.0003163811097962803,10.284670838483395,2025-02-25
101208,35322,0.00020921380011519578,0.0003161888508462578,10.50374200986731,2025-02-26
101208,35323,0.00020371810681562018,0.00032045247851390167,10.091744973131323,2025-02-27
101208,35324,0.00020564362265235663,0.0003221605345015946,10.133119845103526,2025-02-28
101208,35325,0.00022252886203328757,0.00031321854847240544,11.278183198518041,2025-03-03
101208,35326,0.00022448033319079323,0.0003127575821642688,11.393855875298618,2025-03-04
101208,35327,0.0002243968024012339,0.0003127355149821341,11.39041980925671,2025-03-05
101208,35328,0.00022984703313126348,0.00031713923301851,11.505068296911476,2025-03-06
101208,35329,0.00022748829415957116,0.0003187833495503106,11.328272697559017,2025-03-07
101208,35330,0.00022156996666836064,0.00031966821077064817,11.003015189882857,2025-03-10
101208,35331,0.00022111038333491657,0.0003199690106907282,10.969870213408791,2025-03-11
101208,35332,0.00022551934674857547,0.0003178429561794888,11.26345125597554,2025-03-12
101208,35333,0.00022149435325687794,0.0003149303928420066,11.164733328550748,2025-03-13
101208,35334,0.00021590770851312384,0.000312835860673715,10.955996572209063,2025-03-14
101208,35335,0.00021694861255024833,0.0003124986831223139,11.020694302199017,2025-03-17
101208,35336,0.0002153027808322235,0.00031278573721301567,10.927050953249228,2025-03-18
101208,35337,0.00021061720815448068,0.0003112550266787731,10.741816970221807,2025-03-19
101208,35338,0.00020777550243090569,0.00031185663112627153,10.57644288617526,2025-03-20
101208,35339,0.00020325555900622128,0.0003116207658081074,10.354194342485348,2025-03-21
101208,35340,0.00019459302687687942,0.0003166711301874943,9.754815773929922,2025-03-24
101208,35341,0.00019492333124812147,0.0003166476815710806,9.772097303501534,2025-03-25
101208,35342,0.0001862747649819702,0.0003210228706002043,9.21124472062426,2025-03-26
101208,35343,0.00019228138653897028,0.00032168663652005466,9.488651490757515,2025-03-27
101208,35344,0.00018893977556559723,0.00032125260776083575,9.336347413318093,2025-03-28
101208,35345,0.00018878152870119722,0.00032123340218420654,9.329085462530271,2025-03-31
101208,35346,0.00018873693595333505,0.0003212399196210229,9.326692579190352,2025-04-01
101208,35347,0.0001922462926121798,0.00031938715835205865,9.555222257846356,2025-04-02
101208,35348,0.0001962089364988552,0.0003229244147052146,9.645354033543487,2025-04-03
101208,35349,0.00019134299252469999,0.00032509101255923616,9.343462977027123,2025-04-04
101208,35350,0.00018860032805347748,0.0003278082256620645,9.133197878855643,2025-04-07
101208,35351,0.00019460688882809348,0.0003247106797542661,9.513972838505595,2025-04-08
101208,35352,0.000198627710724264,0.0003212415669214363,9.815408343920865,2025-04-09
101208,35353,0.00020077695967332603,0.00032174774258428713,9.906007110177748,2025-04-10
101208,35354,0.00020221083901953183,0.0003227269640712648,9.946480809008415,2025-04-11
101208,35355,0.00019186184878180592,0.00031689910166155715,9.610984732292502,2025-04-14
101208,35356,0.000194132658132541,0.00031800567723976286,9.690897456287324,2025-04-15
101208,35357,0.0001962432084212034,0.0003156200912351534,9.870298001677243,2025-04-16
101208,35358,0.0001972293591315862,0.00031574727631925785,9.91590188683436,2025-04-17
101208,35359,0.0001885176690115256,0.0003138559978432772,9.535026382292882,2025-04-18
101208,35360,0.00019136948678390628,0.00031368335642301067,9.684595504139468,2025-04-21
101208,35361,0.0001873833210038916,0.0003105642249873987,9.578109015701328,2025-04-22
101208,35362,0.0001829062042940483,0.0003116281206919627,9.317342646837208,2025-04-23
101208,35363,0.00017588664259547354,0.0003123890860085906,8.937936747884839,2025-04-24
101208,35364,0.00017200643598174438,0.00030610815463231827,8.920107092021926,2025-04-25
101208,35365,0.00017685003777100113,0.0003016441745647407,9.307016519770876,2025-04-28
101208,35366,0.00017725482726123682,0.000302161590587031,9.312345570616813,2025-04-29
101208,35367,0.00017568475013221378,0.00030226192115054827,9.226795546598408,2025-04-30
101208,35368,0.00018356602145635934,0.0003057726849733688,9.530021466319782,2025-05-01
101208,35369,0.0001805984372583194,0.00030664727590137424,9.349215004396655,2025-05-02
101208,35370,0.00017983533869991234,0.0003051936680678494,9.354052188958127,2025-05-05
101208,35371,0.00017576943828267403,0.00030087969391031846,9.273651187376256,2025-05-06
101208,35372,0.0001841733912868805,0.00029592124557612117,9.879864972421483,2025-05-07
101208,35373,0.00018335184242000363,0.00029649696536448425,9.816694957518255,2025-05-08
101208,35374,0.00018260407802886094,0.000295632573357644,9.805245207525934,2025-05-09
101208,35375,0.0001853544541381671,0.0002974245599464294,9.892964928035113,2025-05-12
101208,35376,0.00018428054625792742,0.0002973547189692613,9.837957142008795,2025-05-13
101208,35377,0.00018230088787004852,0.0003007575487638119,9.622158746928605,2025-05-14
101208,35378,0.00018101556664894424,0.0003016909655619975,9.524756670636041,2025-05-15
101208,35379,0.00018187305959424218,0.00030079054795013817,9.598524072276925,2025-05-16
101208,35380,0.00018923006268726228,0.0002978781810231519,10.0844382370271,2025-05-19
101208,35381,0.0001920040275772022,0.00029594993798182366,10.29893591780237,2025-05-20
101208,35382,0.00019369296460215705,0.00029507591389188356,10.420303201593988,2025-05-21
101208,35383,0.00019437633388266084,0.0002947357667542992,10.469135372471257,2025-05-22
101208,35384,0.00020246791682244266,0.00029910377594557,10.745696967977606,2025-05-23
101208,35385,0.00019905397241608063,0.0002964947224542246,10.657470813641924,2025-05-26
101208,35386,0.0002029202701390361,0.0002957724419637406,10.891005947628196,2025-05-27
101208,35387,0.00019575932750071697,0.00029119097089290593,10.67197576490712,2025-05-28
101208,35388,0.00019734882917248466,0.00029108416766185515,10.762576220772987,2025-05-29
101208,35389,0.0001923960358043702,0.00029145245466906,10.479213109754884,2025-05-30
101208,35390,0.00019195246460543085,0.0002911534998090819,10.465788360261843,2025-06-02
101208,35391,0.00019108001170994562,0.0002919267239049488,10.390625114494817,2025-06-03
101208,35392,0.00019483569841059046,0.00029362053881606395,10.533734593442603,2025-06-04
101208,35393,0.00019402387635792447,0.0002939879914899631,10.476732521967756,2025-06-05
101208,35394,0.0001960391521621764,0.00029586130637665914,10.518526742244946,2025-06-06
101208,35395,0.00020316695663597198,0.0003039978220310452,10.609205782330866,2025-06-09
101208,35396,0.00020579207892261876,0.00030343587667970215,10.766188927440986,2025-06-10
101208,35397,0.00020996936173577833,0.000307248539409636,10.848417020889668,2025-06-11
101208,35398,0.00021141122662671826,0.0003082870321267416,10.886118553143534,2025-06-12
101208,35399,0.00019991837490994276,0.0003037990916859114,10.446396654880044,2025-06-13
101208,35400,0.00020006862451933148,0.000303842182542627,10.452765074197337,2025-06-16
101208,35401,0.0002017884874221486,0.00030462811389770023,10.515421212912301,2025-06-17
101208,35402,0.00020238123071973676,0.0003050559823067724,10.53151757515404,2025-06-18
101208,35403,0.0002063258576731508,0.00030416637223123924,10.76819053547958,2025-06-19
101208,35404,0.00021294472129426638,0.0002997933600666739,11.275742239720508,2025-06-20
101208,35405,0.00021405568930913882,0.00029977885165512034,11.335118221388692,2025-06-23
101208,35406,0.0002107680682983183,0.0002971568151084213,11.259507398355277,2025-06-24
101208,35407,0.00020216583124025054,0.00029559431529606756,10.85705276545563,2025-06-25
101208,35408,0.0002079158112386977,0.00029003000711356954,11.380067924360066,2025-06-26
101208,35409,0.00020049664194199895,0.0002918421024395956,10.905847693278972,2025-06-27
101208,35410,0.00020640398810694755,0.0002842124871672452,11.528563595199824,2025-06-30
101208,35411,0.00020272484408174752,0.0002837833276180124,11.340190979858063,2025-07-01
101208,35412,0.00019903683030764914,0.0002835622251876947,11.142569241471488,2025-07-02
101208,35413,0.00020138949923395044,0.00028036099685282886,11.403009782688812,2025-07-03
101208,35414,0.00019882829721667254,0.00027796906006928427,11.354865780528938,2025-07-04
101208,35415,0.0001916084277882837,0.000270313934764688,11.252433200822932,2025-07-07
101208,35416,0.0001903562602901427,0.00027035665244774603,11.177131851697396,2025-07-08
101208,35417,0.00018493799800398545,0.00027296021403747285,10.75541252215312,2025-07-09
101208,35418,0.00017871537867170353,0.00026684785362456504,10.631596417334723,2025-07-10
101208,35419,0.0001866662248736501,0.000269201341979035,11.007502538291199,2025-07-11
101208,35420,0.00019458553615549058,0.000271474918078817,11.378397850694853,2025-07-14
101208,35421,0.00019883127572844185,0.0002712852507003673,11.634796372034197,2025-07-15
101208,35422,0.00019766842139923795,0.0002712025839703562,11.57027659729672,2025-07-16
101208,35423,0.0001995034502198524,0.0002722458892458712,11.63293630864082,2025-07-17
101208,35424,0.00019910665869770207,0.0002724425564762083,11.601418884875386,2025-07-18
101208,35425,0.00019911192743263435,0.00027244185715496425,11.601755660192415,2025-07-21
101208,35426,0.00019840043820769588,0.0002728182719170777,11.544348898962633,2025-07-22
101208,35427,0.00020330215554433816,0.0002750373881124848,11.734119821274009,2025-07-23
101208,35428,0.00020872191423398787,0.0002761107810323813,12.000102484250075,2025-07-24
101208,35429,0.00021126429644266538,0.000275389320929467,12.178092906605043,2025-07-25
101208,35430,0.00022432569670017462,0.00027529157495151765,12.935593969873349,2025-07-28
101208,35431,0.00022655453767335626,0.00027580075644050673,13.039999733420888,2025-07-29
101208,35432,0.00023464724400890216,0.0002690563420084412,13.84434759292391,2025-07-30
101208,35433,0.00023288687044445484,0.00026785140474998705,13.802296315375415,2025-07-31
101208,35434,0.00023043074514353574,0.00027025759667815663,13.535140996590735,2025-08-01
101208,35435,0.00022771888129321022,0.00027158174518730435,13.310633856929146,2025-08-04
101208,35436,0.00022883578317562812,0.0002714249437175964,13.38364628680573,2025-08-05
101208,35437,0.00022952676408951724,0.00027138142153511536,13.426211718822666,2025-08-06
101208,35438,0.0002271679343701538,0.00026854028538576466,13.428820022178988,2025-08-07
101208,35439,0.0002295608247828941,0.00026592758687487536,13.703599395820197,2025-08-08
101208,35440,0.0002354901893628858,0.0002609434631040206,14.326056759689811,2025-08-11
101208,35441,0.00023538119989337957,0.00026092015661905485,14.320705451524761,2025-08-12
101208,35442,0.00023756495254640718,0.00026061348630070503,14.470573881293886,2025-08-13
101208,35443,0.0002363628198912535,0.00026023896551173874,14.418069316817952,2025-08-14
101208,35444,0.00022894042726318874,0.00026262263106544817,13.838550770660381,2025-08-15
101208,35445,0.0002249029681711787,0.0002702716562078699,13.209760829161354,2025-08-18
101208,35446,0.00021949333800958847,0.00027062503968375203,12.875189690224618,2025-08-19
101208,35447,0.00022121036058551214,0.00026929339024835467,13.04007352725061,2025-08-20
101208,35448,0.00021682538024432566,0.000271506696829448,12.677389709039744,2025-08-21
101208,35449,0.00022095956948383128,0.00026896299992754683,13.04128978658614,2025-08-22
101208,35450,0.00022431390858509918,0.00027182072144637506,13.10007893227075,2025-08-25
101208,35451,0.00022692812762490478,0.0002732131295321346,13.185209485558218,2025-08-26
101208,35452,0.0002324203100254817,0.00027174647162090944,13.577206790580641,2025-08-27
101208,35453,0.00024062557110417308,0.00027060767965697227,14.115684101017614,2025-08-28
101208,35454,0.00023476080150575243,0.0002707664944983247,13.763564790862889,2025-08-29
101208,35455,0.0002347454347809314,0.00027077338137487946,13.762313829029049,2025-09-01
101208,35456,0.0002333557293404145,0.0002693147117604765,13.754938736416463,2025-09-02
101208,35457,0.00023359589351086655,0.0002691920874106405,13.77536719137422,2025-09-03
101208,35458,0.00022756938184590952,0.0002653975736165829,13.611849923996886,2025-09-04
101208,35459,0.00023740892026681158,0.00027168129854094166,13.871951409854342,2025-09-05
101208,35460,0.0002325867797917288,0.0002667884230345044,13.83943359845125,2025-09-08
101208,35461,0.0002381510907727745,0.000273615032485675,13.816972443058702,2025-09-09
101208,35462,0.00023037195275275404,0.0002793137504666831,13.09295145712803,2025-09-10
101208,35463,0.00023167807234371557,0.0002782205744676383,13.218919517102794,2025-09-11
101208,35464,0.00023055606778657787,0.00027737855870476317,13.194834268415864,2025-09-12
101208,35465,0.0002282087199086427,0.0002759733558977896,13.126995928946474,2025-09-15
101208,35466,0.00022215353273488732,0.0002834610311072437,12.441138696103584,2025-09-16
101208,35467,0.00022881758618386902,0.0002752658568392488,13.195848600885096,2025-09-17
101208,35468,0.00024137167735432952,0.00028600230931518316,13.397292490606638,2025-09-18
101208,35469,0.00024613233523389266,0.0002839362832550636,13.76093835930384,2025-09-19
101208,35470,0.00024667602349608163,0.0002842797751062276,13.77467135667494,2025-09-22
101208,35471,0.0002460509669705309,0.00028464228460844883,13.722269044035132,2025-09-23
101208,35472,0.00024846221964230057,0.0002844612358297534,13.865563962368409,2025-09-24
101208,35473,0.00025040073175606933,0.00028389165113088785,14.00177979935823,2025-09-25
101208,35474,0.0002491723308752075,0.00028206559975012794,14.023291496973151,2025-09-26
101208,35475,0.0002528218343154926,0.0002844813139991804,14.10785875956471,2025-09-29
101208,35476,0.0002535545758959263,0.0002847417857600537,14.135804124689566,2025-09-30
101208,35477,0.0002559733841673184,0.00028402669075148644,14.30658326440636,2025-10-01
101208,35478,0.00025019927065763736,0.0002894068183418249,13.723900193422256,2025-10-02
101208,35479,0.0002476178945649209,0.00029312159309376125,13.410176212681142,2025-10-03
101208,35480,0.0002466984751665254,0.0002928746198178988,13.371649913166982,2025-10-06
101208,35481,0.0002537743746608608,0.0002920164020959368,13.795606267068203,2025-10-07
101208,35482,0.0002558313578760549,0.00029435978951898427,13.796710854116576,2025-10-08
101208,35483,0.00025529127247086384,0.0002948297080571953,13.745640965979682,2025-10-09
101208,35484,0.0002466869238465816,0.0002972211832147622,13.175485915174185,2025-10-10
101208,35485,0.0002432761916014159,0.00029182893000423264,13.23340292967345,2025-10-13
101208,35486,0.00024042018001856592,0.0002929357529107848,13.028631708555514,2025-10-14
101208,35487,0.00023030755770671042,0.00029359758810601673,12.452483551000787,2025-10-15
101208,35488,0.00022594768907074163,0.0002925376451706615,12.261014699332428,2025-10-16
101208,35489,0.00022917380706276457,0.0002894465247224949,12.568889560777308,2025-10-17
101208,35490,0.00023340755512774408,0.00029315243390415943,12.639260812553962,2025-10-20
101208,35491,0.00023468633150686271,0.00029420614573553853,12.662991815909246,2025-10-21
101208,35492,0.00023001006650633896,0.0002941485708164621,12.41310335103234,2025-10-22
101208,35493,0.00023428450314696056,0.0002981496554042488,12.47410862553733,2025-10-23
101208,35494,0.00023414183733526045,0.0002981159981676617,12.467920076327578,2025-10-24
